tas,Year,Month,Country
11.9292,1984,9,ARG
15.6579,1984,10,ARG
16.9138,1984,11,ARG
18.1266,1984,12,ARG
20.6058,1985,1,ARG
20.0406,1985,2,ARG
17.7825,1985,3,ARG
13.6699,1985,4,ARG
11.5261,1985,5,ARG
8.98666,1985,6,ARG
7.72004,1985,7,ARG
9.24994,1985,8,ARG
11.9908,1985,9,ARG
14.6046,1985,10,ARG
18.6396,1985,11,ARG
20.4877,1985,12,ARG
21.3114,1986,1,ARG
19.9118,1986,2,ARG
16.8126,1986,3,ARG
14.5099,1986,4,ARG
10.9098,1986,5,ARG
8.94332,1986,6,ARG
8.59727,1986,7,ARG
9.42927,1986,8,ARG
11.6728,1986,9,ARG
15.1026,1986,10,ARG
17.2953,1986,11,ARG
20.7092,1986,12,ARG
21.548,1987,1,ARG
20.9625,1987,2,ARG
18.2344,1987,3,ARG
14.833,1987,4,ARG
8.51981,1987,5,ARG
8.73433,1987,6,ARG
9.03993,1987,7,ARG
8.28001,1987,8,ARG
10.9208,1987,9,ARG
15.2769,1987,10,ARG
18.3054,1987,11,ARG
19.1663,1987,12,ARG
20.5666,1988,1,ARG
20.2138,1988,2,ARG
18.9055,1988,3,ARG
13.4314,1988,4,ARG
8.60356,1988,5,ARG
7.313,1988,6,ARG
5.92362,1988,7,ARG
8.99718,1988,8,ARG
11.2296,1988,9,ARG
14.1715,1988,10,ARG
19.0563,1988,11,ARG
20.9476,1988,12,ARG
21.9191,1989,1,ARG
21.8729,1989,2,ARG
17.5532,1989,3,ARG
14.525,1989,4,ARG
10.4473,1989,5,ARG
9.23872,1989,6,ARG
7.29041,1989,7,ARG
9.79811,1989,8,ARG
10.8155,1989,9,ARG
15.2593,1989,10,ARG
18.4995,1989,11,ARG
21.0408,1989,12,ARG
21.376,1990,1,ARG
20.1089,1990,2,ARG
17.3152,1990,3,ARG
13.5371,1990,4,ARG
10.1364,1990,5,ARG
7.67628,1990,6,ARG
7.3235,1990,7,ARG
11.0093,1990,8,ARG
10.8993,1990,9,ARG
16.0109,1990,10,ARG
18.4822,1990,11,ARG
19.9052,1990,12,ARG
20.6518,1991,1,ARG
19.9546,1991,2,ARG
18.946,1991,3,ARG
14.8592,1991,4,ARG
11.9626,1991,5,ARG
8.10956,1991,6,ARG
7.25015,1991,7,ARG
8.99036,1991,8,ARG
12.4339,1991,9,ARG
13.8073,1991,10,ARG
17.3436,1991,11,ARG
18.6881,1991,12,ARG
20.9902,1992,1,ARG
19.527,1992,2,ARG
18.6258,1992,3,ARG
13.9083,1992,4,ARG
10.2629,1992,5,ARG
8.51514,1992,6,ARG
5.19359,1992,7,ARG
9.52744,1992,8,ARG
11.5649,1992,9,ARG
14.6968,1992,10,ARG
16.3555,1992,11,ARG
19.535,1992,12,ARG
20.967,1993,1,ARG
20.0312,1993,2,ARG
19.1819,1993,3,ARG
14.4588,1993,4,ARG
10.3469,1993,5,ARG
8.13231,1993,6,ARG
6.87765,1993,7,ARG
9.93564,1993,8,ARG
11.3464,1993,9,ARG
15.0721,1993,10,ARG
17.3055,1993,11,ARG
19.9889,1993,12,ARG
21.1723,1994,1,ARG
19.3711,1994,2,ARG
18.139,1994,3,ARG
14.2257,1994,4,ARG
12.4207,1994,5,ARG
9.78505,1994,6,ARG
7.58377,1994,7,ARG
9.82041,1994,8,ARG
12.9962,1994,9,ARG
14.7943,1994,10,ARG
18.0975,1994,11,ARG
21.6774,1994,12,ARG
20.3121,1995,1,ARG
19.0748,1995,2,ARG
17.7126,1995,3,ARG
14.1776,1995,4,ARG
10.9742,1995,5,ARG
7.87542,1995,6,ARG
6.67288,1995,7,ARG
8.2898,1995,8,ARG
12.1527,1995,9,ARG
14.8143,1995,10,ARG
18.5989,1995,11,ARG
21.9275,1995,12,ARG
20.3649,1996,1,ARG
19.3365,1996,2,ARG
18.5452,1996,3,ARG
13.9702,1996,4,ARG
11.7853,1996,5,ARG
6.44601,1996,6,ARG
6.76753,1996,7,ARG
10.6717,1996,8,ARG
11.8657,1996,9,ARG
15.4741,1996,10,ARG
18.4124,1996,11,ARG
19.6756,1996,12,ARG
21.5838,1997,1,ARG
19.1434,1997,2,ARG
18.2001,1997,3,ARG
15.5647,1997,4,ARG
11.6777,1997,5,ARG
8.33019,1997,6,ARG
9.08548,1997,7,ARG
9.98981,1997,8,ARG
12.1333,1997,9,ARG
14.5757,1997,10,ARG
17.4862,1997,11,ARG
19.6019,1997,12,ARG
20.4909,1998,1,ARG
18.6306,1998,2,ARG
16.9496,1998,3,ARG
13.8753,1998,4,ARG
11.4923,1998,5,ARG
8.85934,1998,6,ARG
9.58697,1998,7,ARG
9.42437,1998,8,ARG
10.736,1998,9,ARG
15.9908,1998,10,ARG
17.9581,1998,11,ARG
20.1774,1998,12,ARG
20.3836,1999,1,ARG
20.6933,1999,2,ARG
17.7319,1999,3,ARG
12.9056,1999,4,ARG
10.4716,1999,5,ARG
7.29741,1999,6,ARG
6.66907,1999,7,ARG
9.60092,1999,8,ARG
12.8877,1999,9,ARG
15.2714,1999,10,ARG
17.3183,1999,11,ARG
19.7962,1999,12,ARG
21.1872,2000,1,ARG
19.4299,2000,2,ARG
17.0759,2000,3,ARG
14.6028,2000,4,ARG
10.114,2000,5,ARG
8.1706,2000,6,ARG
5.65091,2000,7,ARG
8.83866,2000,8,ARG
10.6587,2000,9,ARG
14.8525,2000,10,ARG
16.3156,2000,11,ARG
19.5415,2000,12,ARG
21.0392,2001,1,ARG
21.3766,2001,2,ARG
18.1158,2001,3,ARG
13.8527,2001,4,ARG
9.86312,2001,5,ARG
8.43677,2001,6,ARG
7.06236,2001,7,ARG
10.469,2001,8,ARG
11.3795,2001,9,ARG
15.3268,2001,10,ARG
17.0634,2001,11,ARG
20.2991,2001,12,ARG
20.6642,2002,1,ARG
19.8645,2002,2,ARG
17.7678,2002,3,ARG
13.6843,2002,4,ARG
10.9279,2002,5,ARG
6.1675,2002,6,ARG
7.47896,2002,7,ARG
9.66017,2002,8,ARG
11.8374,2002,9,ARG
15.6959,2002,10,ARG
17.6231,2002,11,ARG
19.5714,2002,12,ARG
21.2978,2003,1,ARG
20.1528,2003,2,ARG
18.5336,2003,3,ARG
13.6167,2003,4,ARG
11.0975,2003,5,ARG
9.70286,2003,6,ARG
7.61736,2003,7,ARG
8.55726,2003,8,ARG
12.4209,2003,9,ARG
16.0625,2003,10,ARG
18.2452,2003,11,ARG
19.0414,2003,12,ARG
21.8975,2004,1,ARG
20.0415,2004,2,ARG
19.0576,2004,3,ARG
14.7715,2004,4,ARG
8.54576,2004,5,ARG
9.07018,2004,6,ARG
7.76315,2004,7,ARG
9.33883,2004,8,ARG
12.7675,2004,9,ARG
15.1073,2004,10,ARG
17.2186,2004,11,ARG
20.3106,2004,12,ARG
21.0753,2005,1,ARG
20.9384,2005,2,ARG
17.6822,2005,3,ARG
13.088,2005,4,ARG
10.4064,2005,5,ARG
8.72495,2005,6,ARG
7.83753,2005,7,ARG
9.10867,2005,8,ARG
10.9791,2005,9,ARG
14.3617,2005,10,ARG
18.4198,2005,11,ARG
19.6217,2005,12,ARG
21.374,2006,1,ARG
20.4569,2006,2,ARG
17.5543,2006,3,ARG
14.7116,2006,4,ARG
9.68525,2006,5,ARG
9.12499,2006,6,ARG
9.35538,2006,7,ARG
9.1227,2006,8,ARG
12.1588,2006,9,ARG
16.1025,2006,10,ARG
17.6739,2006,11,ARG
20.4841,2006,12,ARG
20.8947,2007,1,ARG
19.9216,2007,2,ARG
17.7275,2007,3,ARG
14.8192,2007,4,ARG
8.44094,2007,5,ARG
7.06368,2007,6,ARG
5.70346,2007,7,ARG
6.77313,2007,8,ARG
12.6269,2007,9,ARG
15.8603,2007,10,ARG
17.1223,2007,11,ARG
20.2498,2007,12,ARG
21.2693,2008,1,ARG
20.7672,2008,2,ARG
18.2598,2008,3,ARG
13.919,2008,4,ARG
10.296,2008,5,ARG
7.09989,2008,6,ARG
9.40222,2008,7,ARG
9.06797,2008,8,ARG
11.731,2008,9,ARG
15.4563,2008,10,ARG
19.5977,2008,11,ARG
20.9537,2008,12,ARG
21.3719,2009,1,ARG
20.7599,2009,2,ARG
19.4286,2009,3,ARG
16.1674,2009,4,ARG
11.6295,2009,5,ARG
7.74904,2009,6,ARG
6.8336,2009,7,ARG
10.937,2009,8,ARG
10.9729,2009,9,ARG
15.366,2009,10,ARG
17.8079,2009,11,ARG
19.4877,2009,12,ARG
21.6245,2010,1,ARG
19.9255,2010,2,ARG
19.1168,2010,3,ARG
13.6752,2010,4,ARG
10.2876,2010,5,ARG
8.39742,2010,6,ARG
6.42415,2010,7,ARG
8.19485,2010,8,ARG
11.959,2010,9,ARG
14.9016,2010,10,ARG
17.5646,2010,11,ARG
20.3501,2010,12,ARG
21.3591,2011,1,ARG
19.9896,2011,2,ARG
17.7463,2011,3,ARG
14.723,2011,4,ARG
10.8916,2011,5,ARG
7.86543,2011,6,ARG
7.17847,2011,7,ARG
8.33782,2011,8,ARG
13.1624,2011,9,ARG
14.7296,2011,10,ARG
18.9189,2011,11,ARG
20.8363,2011,12,ARG
22.4866,2012,1,ARG
20.5712,2012,2,ARG
18.5287,2012,3,ARG
14.1194,2012,4,ARG
11.7976,2012,5,ARG
8.1538,2012,6,ARG
6.58674,2012,7,ARG
10.0442,2012,8,ARG
13.2344,2012,9,ARG
15.5432,2012,10,ARG
18.794,2012,11,ARG
20.2057,2012,12,ARG
21.9513,2013,1,ARG
20.4956,2013,2,ARG
16.6638,2013,3,ARG
15.4376,2013,4,ARG
11.1747,2013,5,ARG
9.32692,2013,6,ARG
7.83835,2013,7,ARG
8.48436,2013,8,ARG
11.1578,2013,9,ARG
15.9484,2013,10,ARG
18.2226,2013,11,ARG
22.3206,2013,12,ARG
21.7558,2014,1,ARG
19.6297,2014,2,ARG
16.8254,2014,3,ARG
13.9624,2014,4,ARG
10.9979,2014,5,ARG
8.42423,2014,6,ARG
8.2181,2014,7,ARG
10.9961,2014,8,ARG
13.1223,2014,9,ARG
16.8427,2014,10,ARG
17.6,2014,11,ARG
19.9279,2014,12,ARG
21.3202,2015,1,ARG
20.2841,2015,2,ARG
18.9657,2015,3,ARG
15.9511,2015,4,ARG
12.2071,2015,5,ARG
9.54048,2015,6,ARG
8.34653,2015,7,ARG
10.8438,2015,8,ARG
11.6633,2015,9,ARG
13.2324,2015,10,ARG
17.2733,2015,11,ARG
20.309,2015,12,ARG
27.8411,1901,1,AUS
27.2718,1901,2,AUS
24.6958,1901,3,AUS
21.421,1901,4,AUS
17.9176,1901,5,AUS
13.9245,1901,6,AUS
12.6644,1901,7,AUS
14.9599,1901,8,AUS
19.5323,1901,9,AUS
22.0649,1901,10,AUS
26.99,1901,11,AUS
28.3419,1901,12,AUS
27.7468,1902,1,AUS
27.2063,1902,2,AUS
25.5855,1902,3,AUS
21.926,1902,4,AUS
17.8588,1902,5,AUS
14.5711,1902,6,AUS
13.8032,1902,7,AUS
15.1608,1902,8,AUS
19.1514,1902,9,AUS
22.6343,1902,10,AUS
25.8682,1902,11,AUS
26.3418,1902,12,AUS
27.8088,1903,1,AUS
27.1944,1903,2,AUS
25.8697,1903,3,AUS
21.551,1903,4,AUS
17.0847,1903,5,AUS
14.265,1903,6,AUS
13.0827,1903,7,AUS
15.3136,1903,8,AUS
18.3637,1903,9,AUS
21.7225,1903,10,AUS
24.7035,1903,11,AUS
25.2864,1903,12,AUS
26.4353,1904,1,AUS
25.9248,1904,2,AUS
24.1732,1904,3,AUS
21.5549,1904,4,AUS
17.5842,1904,5,AUS
13.8772,1904,6,AUS
13.4669,1904,7,AUS
15.1596,1904,8,AUS
17.9819,1904,9,AUS
21.6219,1904,10,AUS
25.1464,1904,11,AUS
27.5514,1904,12,AUS
28.1559,1905,1,AUS
26.2472,1905,2,AUS
25.3564,1905,3,AUS
21.9577,1905,4,AUS
18.3215,1905,5,AUS
14.4644,1905,6,AUS
13.3524,1905,7,AUS
14.4993,1905,8,AUS
16.9703,1905,9,AUS
20.338,1905,10,AUS
24.9958,1905,11,AUS
27.8102,1905,12,AUS
29.4199,1906,1,AUS
28.9016,1906,2,AUS
24.6958,1906,3,AUS
23.1469,1906,4,AUS
18.796,1906,5,AUS
16.3211,1906,6,AUS
14.7876,1906,7,AUS
15.6805,1906,8,AUS
18.2324,1906,9,AUS
22.237,1906,10,AUS
23.6974,1906,11,AUS
26.4495,1906,12,AUS
26.9801,1907,1,AUS
26.9465,1907,2,AUS
24.2844,1907,3,AUS
20.8482,1907,4,AUS
17.6367,1907,5,AUS
14.6367,1907,6,AUS
13.9772,1907,7,AUS
15.7946,1907,8,AUS
18.8896,1907,9,AUS
23.0006,1907,10,AUS
24.3074,1907,11,AUS
26.3954,1907,12,AUS
28.4235,1908,1,AUS
26.6411,1908,2,AUS
24.05,1908,3,AUS
21.2068,1908,4,AUS
17.1511,1908,5,AUS
12.7426,1908,6,AUS
12.9389,1908,7,AUS
14.4698,1908,8,AUS
17.0719,1908,9,AUS
20.9986,1908,10,AUS
25.483,1908,11,AUS
27.282,1908,12,AUS
26.726,1909,1,AUS
26.4523,1909,2,AUS
25.2892,1909,3,AUS
20.2942,1909,4,AUS
17.0706,1909,5,AUS
14.976,1909,6,AUS
12.7771,1909,7,AUS
15.6196,1909,8,AUS
18.2801,1909,9,AUS
22.7952,1909,10,AUS
24.6477,1909,11,AUS
25.7188,1909,12,AUS
27.8577,1910,1,AUS
27.4319,1910,2,AUS
24.197,1910,3,AUS
22.0449,1910,4,AUS
18.5382,1910,5,AUS
15.1082,1910,6,AUS
14.0312,1910,7,AUS
16.4062,1910,8,AUS
19.8211,1910,9,AUS
20.9663,1910,10,AUS
24.2464,1910,11,AUS
25.8417,1910,12,AUS
27.2795,1911,1,AUS
26.1274,1911,2,AUS
24.5795,1911,3,AUS
21.3095,1911,4,AUS
17.3929,1911,5,AUS
13.4846,1911,6,AUS
13.9,1911,7,AUS
15.8124,1911,8,AUS
18.7616,1911,9,AUS
22.4375,1911,10,AUS
25.9808,1911,11,AUS
26.9789,1911,12,AUS
28.2863,1912,1,AUS
28.3707,1912,2,AUS
26.0392,1912,3,AUS
21.2775,1912,4,AUS
17.9442,1912,5,AUS
14.3618,1912,6,AUS
13.8376,1912,7,AUS
16.0822,1912,8,AUS
19.0356,1912,9,AUS
22.7135,1912,10,AUS
24.5478,1912,11,AUS
27.2381,1912,12,AUS
27.0053,1913,1,AUS
26.8765,1913,2,AUS
24.2993,1913,3,AUS
21.9725,1913,4,AUS
15.645,1913,5,AUS
13.2962,1913,6,AUS
14.2124,1913,7,AUS
15.5661,1913,8,AUS
18.0536,1913,9,AUS
22.6949,1913,10,AUS
25.2574,1913,11,AUS
27.6014,1913,12,AUS
27.8061,1914,1,AUS
28.0531,1914,2,AUS
26.2164,1914,3,AUS
22.6629,1914,4,AUS
18.0314,1914,5,AUS
14.9412,1914,6,AUS
13.3406,1914,7,AUS
16.754,1914,8,AUS
19.0631,1914,9,AUS
23.0838,1914,10,AUS
26.3549,1914,11,AUS
27.862,1914,12,AUS
27.1295,1915,1,AUS
28.3712,1915,2,AUS
25.9972,1915,3,AUS
22.4263,1915,4,AUS
17.3144,1915,5,AUS
16.1195,1915,6,AUS
15.2449,1915,7,AUS
15.7182,1915,8,AUS
19.9241,1915,9,AUS
22.362,1915,10,AUS
25.9446,1915,11,AUS
27.0475,1915,12,AUS
27.962,1916,1,AUS
27.5812,1916,2,AUS
25.6759,1916,3,AUS
20.6879,1916,4,AUS
18.7909,1916,5,AUS
15.7634,1916,6,AUS
13.6618,1916,7,AUS
16.1549,1916,8,AUS
19.3866,1916,9,AUS
21.3227,1916,10,AUS
23.1911,1916,11,AUS
25.8724,1916,12,AUS
26.8099,1917,1,AUS
24.7103,1917,2,AUS
24.3417,1917,3,AUS
20.3042,1917,4,AUS
15.8379,1917,5,AUS
13.9013,1917,6,AUS
15.004,1917,7,AUS
14.893,1917,8,AUS
18.8395,1917,9,AUS
21.8696,1917,10,AUS
23.8042,1917,11,AUS
26.5553,1917,12,AUS
26.7459,1918,1,AUS
25.9239,1918,2,AUS
23.8106,1918,3,AUS
21.193,1918,4,AUS
17.8401,1918,5,AUS
15.3817,1918,6,AUS
12.742,1918,7,AUS
15.6039,1918,8,AUS
18.9691,1918,9,AUS
22.5961,1918,10,AUS
25.4753,1918,11,AUS
27.3463,1918,12,AUS
27.83,1919,1,AUS
26.9281,1919,2,AUS
25.0804,1919,3,AUS
22.5769,1919,4,AUS
17.7312,1919,5,AUS
15.4175,1919,6,AUS
13.7424,1919,7,AUS
15.5932,1919,8,AUS
18.6512,1919,9,AUS
22.2123,1919,10,AUS
25.5449,1919,11,AUS
27.9482,1919,12,AUS
26.7592,1920,1,AUS
26.8298,1920,2,AUS
24.4015,1920,3,AUS
20.7641,1920,4,AUS
17.2317,1920,5,AUS
15.2204,1920,6,AUS
13.8644,1920,7,AUS
15.4925,1920,8,AUS
18.8043,1920,9,AUS
22.3028,1920,10,AUS
24.9403,1920,11,AUS
25.9616,1920,12,AUS
26.971,1921,1,AUS
27.1756,1921,2,AUS
24.263,1921,3,AUS
21.3273,1921,4,AUS
19.2846,1921,5,AUS
15.9789,1921,6,AUS
14.8649,1921,7,AUS
14.6575,1921,8,AUS
18.8301,1921,9,AUS
21.3424,1921,10,AUS
25.7676,1921,11,AUS
26.6528,1921,12,AUS
27.3474,1922,1,AUS
27.5898,1922,2,AUS
25.1458,1922,3,AUS
22.9006,1922,4,AUS
17.2541,1922,5,AUS
14.4415,1922,6,AUS
12.4039,1922,7,AUS
14.8523,1922,8,AUS
18.7537,1922,9,AUS
22.4084,1922,10,AUS
25.6564,1922,11,AUS
26.377,1922,12,AUS
27.5713,1923,1,AUS
28.48,1923,2,AUS
26.1378,1923,3,AUS
22.4845,1923,4,AUS
18.5563,1923,5,AUS
14.4662,1923,6,AUS
13.1865,1923,7,AUS
14.54,1923,8,AUS
17.9763,1923,9,AUS
21.6701,1923,10,AUS
24.4018,1923,11,AUS
26.8522,1923,12,AUS
26.6909,1924,1,AUS
26.2497,1924,2,AUS
24.6568,1924,3,AUS
19.8916,1924,4,AUS
17.8001,1924,5,AUS
14.316,1924,6,AUS
14.6003,1924,7,AUS
15.6628,1924,8,AUS
19.2184,1924,9,AUS
21.741,1924,10,AUS
24.4802,1924,11,AUS
25.7026,1924,12,AUS
26.0434,1925,1,AUS
26.8069,1925,2,AUS
24.9575,1925,3,AUS
21.3852,1925,4,AUS
17.5741,1925,5,AUS
14.4718,1925,6,AUS
12.7031,1925,7,AUS
14.5079,1925,8,AUS
16.955,1925,9,AUS
21.7305,1925,10,AUS
25.6636,1925,11,AUS
27.778,1925,12,AUS
27.6913,1926,1,AUS
28.9942,1926,2,AUS
25.7172,1926,3,AUS
22.2269,1926,4,AUS
16.2716,1926,5,AUS
14.2103,1926,6,AUS
14.674,1926,7,AUS
15.9837,1926,8,AUS
18.9886,1926,9,AUS
23.0707,1926,10,AUS
25.5608,1926,11,AUS
26.2393,1926,12,AUS
27.6067,1927,1,AUS
26.4886,1927,2,AUS
25.4674,1927,3,AUS
20.8501,1927,4,AUS
16.7285,1927,5,AUS
15.205,1927,6,AUS
13.5928,1927,7,AUS
15.6648,1927,8,AUS
19.0568,1927,9,AUS
22.6724,1927,10,AUS
25.5711,1927,11,AUS
26.4098,1927,12,AUS
27.0974,1928,1,AUS
26.8922,1928,2,AUS
25.8693,1928,3,AUS
22.983,1928,4,AUS
17.1716,1928,5,AUS
14.075,1928,6,AUS
13.8731,1928,7,AUS
17.2006,1928,8,AUS
20.4706,1928,9,AUS
22.6878,1928,10,AUS
25.9112,1928,11,AUS
27.5306,1928,12,AUS
27.8146,1929,1,AUS
27.9578,1929,2,AUS
24.3242,1929,3,AUS
20.5169,1929,4,AUS
17.1554,1929,5,AUS
13.8738,1929,6,AUS
12.2583,1929,7,AUS
15.7087,1929,8,AUS
17.8198,1929,9,AUS
21.99,1929,10,AUS
25.4853,1929,11,AUS
25.9528,1929,12,AUS
27.3785,1930,1,AUS
27.7693,1930,2,AUS
25.5146,1930,3,AUS
21.4877,1930,4,AUS
17.7856,1930,5,AUS
15.1083,1930,6,AUS
14.7509,1930,7,AUS
15.6813,1930,8,AUS
18.8681,1930,9,AUS
22.2727,1930,10,AUS
25.3228,1930,11,AUS
26.395,1930,12,AUS
27.2001,1931,1,AUS
26.8752,1931,2,AUS
25.0612,1931,3,AUS
21.1107,1931,4,AUS
17.6269,1931,5,AUS
14.864,1931,6,AUS
13.9065,1931,7,AUS
15.5991,1931,8,AUS
18.8342,1931,9,AUS
21.0599,1931,10,AUS
23.6079,1931,11,AUS
27.0432,1931,12,AUS
29.6033,1932,1,AUS
26.9789,1932,2,AUS
25.4839,1932,3,AUS
21.0548,1932,4,AUS
18.1691,1932,5,AUS
14.1916,1932,6,AUS
13.4893,1932,7,AUS
15.3995,1932,8,AUS
18.3028,1932,9,AUS
21.6136,1932,10,AUS
25.128,1932,11,AUS
26.7502,1932,12,AUS
27.6683,1933,1,AUS
27.5126,1933,2,AUS
25.9576,1933,3,AUS
21.6377,1933,4,AUS
17.6805,1933,5,AUS
15.224,1933,6,AUS
13.3996,1933,7,AUS
14.4693,1933,8,AUS
18.361,1933,9,AUS
22.3331,1933,10,AUS
23.9417,1933,11,AUS
25.8099,1933,12,AUS
28.0056,1934,1,AUS
27.3384,1934,2,AUS
25.8303,1934,3,AUS
21.1467,1934,4,AUS
18.2635,1934,5,AUS
14.522,1934,6,AUS
13.8391,1934,7,AUS
15.4022,1934,8,AUS
19.011,1934,9,AUS
21.5377,1934,10,AUS
23.9566,1934,11,AUS
26.5003,1934,12,AUS
27.4422,1935,1,AUS
27.0957,1935,2,AUS
25.1878,1935,3,AUS
20.7107,1935,4,AUS
16.9648,1935,5,AUS
13.8044,1935,6,AUS
13.7138,1935,7,AUS
15.8866,1935,8,AUS
18.4366,1935,9,AUS
22.313,1935,10,AUS
25.5898,1935,11,AUS
26.9602,1935,12,AUS
28.1627,1936,1,AUS
27.4467,1936,2,AUS
25.0527,1936,3,AUS
20.837,1936,4,AUS
17.517,1936,5,AUS
13.7665,1936,6,AUS
14.4353,1936,7,AUS
17.1289,1936,8,AUS
18.7069,1936,9,AUS
22.5315,1936,10,AUS
25.411,1936,11,AUS
27.0788,1936,12,AUS
26.8481,1937,1,AUS
27.179,1937,2,AUS
25.4676,1937,3,AUS
20.6668,1937,4,AUS
18.1451,1937,5,AUS
14.0062,1937,6,AUS
13.0321,1937,7,AUS
15.5649,1937,8,AUS
18.7849,1937,9,AUS
23.2056,1937,10,AUS
25.9343,1937,11,AUS
27.1607,1937,12,AUS
27.3892,1938,1,AUS
26.521,1938,2,AUS
26.3895,1938,3,AUS
22.4307,1938,4,AUS
19.0947,1938,5,AUS
14.8659,1938,6,AUS
13.7361,1938,7,AUS
15.2547,1938,8,AUS
19.3179,1938,9,AUS
23.3467,1938,10,AUS
26.3966,1938,11,AUS
28.1622,1938,12,AUS
28.7888,1939,1,AUS
27.2389,1939,2,AUS
24.9668,1939,3,AUS
21.6712,1939,4,AUS
18.6682,1939,5,AUS
14.6914,1939,6,AUS
12.9859,1939,7,AUS
14.7295,1939,8,AUS
17.8883,1939,9,AUS
21.4318,1939,10,AUS
24.1268,1939,11,AUS
26.5619,1939,12,AUS
28.0042,1940,1,AUS
26.3605,1940,2,AUS
26.1573,1940,3,AUS
20.8054,1940,4,AUS
16.5119,1940,5,AUS
14.959,1940,6,AUS
13.7262,1940,7,AUS
15.9412,1940,8,AUS
19.0646,1940,9,AUS
23.5489,1940,10,AUS
24.4826,1940,11,AUS
27.5111,1940,12,AUS
25.993,1941,1,AUS
26.7199,1941,2,AUS
24.1818,1941,3,AUS
22.0044,1941,4,AUS
17.5017,1941,5,AUS
14.3193,1941,6,AUS
13.9838,1941,7,AUS
14.8748,1941,8,AUS
18.7109,1941,9,AUS
21.4078,1941,10,AUS
25.3953,1941,11,AUS
27.1637,1941,12,AUS
27.8122,1942,1,AUS
26.2734,1942,2,AUS
25.6313,1942,3,AUS
21.8141,1942,4,AUS
18.8624,1942,5,AUS
15.5711,1942,6,AUS
13.9872,1942,7,AUS
16.6165,1942,8,AUS
19.4697,1942,9,AUS
21.9227,1942,10,AUS
24.8073,1942,11,AUS
26.4337,1942,12,AUS
27.5217,1943,1,AUS
26.6535,1943,2,AUS
26.3118,1943,3,AUS
21.4634,1943,4,AUS
16.7024,1943,5,AUS
13.5512,1943,6,AUS
13.4771,1943,7,AUS
14.6294,1943,8,AUS
18.3553,1943,9,AUS
22.2773,1943,10,AUS
24.0472,1943,11,AUS
26.5841,1943,12,AUS
28.2532,1944,1,AUS
26.2729,1944,2,AUS
25.0494,1944,3,AUS
20.6504,1944,4,AUS
16.2373,1944,5,AUS
14.1,1944,6,AUS
13.6847,1944,7,AUS
15.6752,1944,8,AUS
19.9244,1944,9,AUS
22.4677,1944,10,AUS
26.1125,1944,11,AUS
26.4811,1944,12,AUS
27.0063,1945,1,AUS
26.5647,1945,2,AUS
24.8196,1945,3,AUS
21.8411,1945,4,AUS
17.4538,1945,5,AUS
15.9416,1945,6,AUS
13.1459,1945,7,AUS
16.698,1945,8,AUS
18.4215,1945,9,AUS
21.0924,1945,10,AUS
24.4794,1945,11,AUS
27.0985,1945,12,AUS
27.7439,1946,1,AUS
26.0483,1946,2,AUS
23.7324,1946,3,AUS
19.8412,1946,4,AUS
18.2921,1946,5,AUS
13.2079,1946,6,AUS
14.4356,1946,7,AUS
15.7264,1946,8,AUS
18.6405,1946,9,AUS
21.5182,1946,10,AUS
25.1914,1946,11,AUS
27.0825,1946,12,AUS
28.828,1947,1,AUS
27.4034,1947,2,AUS
25.1609,1947,3,AUS
20.6591,1947,4,AUS
17.9088,1947,5,AUS
15.4194,1947,6,AUS
14.2385,1947,7,AUS
15.4052,1947,8,AUS
18.1265,1947,9,AUS
21.2749,1947,10,AUS
24.2233,1947,11,AUS
26.3317,1947,12,AUS
26.9278,1948,1,AUS
27.5903,1948,2,AUS
24.4763,1948,3,AUS
20.925,1948,4,AUS
16.9559,1948,5,AUS
14.091,1948,6,AUS
13.6968,1948,7,AUS
15.9719,1948,8,AUS
18.6042,1948,9,AUS
22.4453,1948,10,AUS
24.8585,1948,11,AUS
26.7703,1948,12,AUS
26.9172,1949,1,AUS
25.5899,1949,2,AUS
24.3979,1949,3,AUS
20.2817,1949,4,AUS
16.7315,1949,5,AUS
12.923,1949,6,AUS
13.9562,1949,7,AUS
15.7511,1949,8,AUS
18.0498,1949,9,AUS
22.1619,1949,10,AUS
24.0981,1949,11,AUS
27.0236,1949,12,AUS
27.3739,1950,1,AUS
26.3556,1950,2,AUS
24.5837,1950,3,AUS
21.1195,1950,4,AUS
18.416,1950,5,AUS
13.8144,1950,6,AUS
13.6526,1950,7,AUS
15.2279,1950,8,AUS
19.0678,1950,9,AUS
21.0943,1950,10,AUS
24.334,1950,11,AUS
26.3288,1950,12,AUS
27.1228,1951,1,AUS
26.9691,1951,2,AUS
26.2432,1951,3,AUS
20.6819,1951,4,AUS
16.632,1951,5,AUS
15.0854,1951,6,AUS
13.3745,1951,7,AUS
14.1638,1951,8,AUS
19.1688,1951,9,AUS
21.9809,1951,10,AUS
25.3954,1951,11,AUS
27.0189,1951,12,AUS
28.1144,1952,1,AUS
27.0187,1952,2,AUS
25.3774,1952,3,AUS
21.1957,1952,4,AUS
17.4897,1952,5,AUS
14.5665,1952,6,AUS
13.4316,1952,7,AUS
14.9601,1952,8,AUS
18.8365,1952,9,AUS
21.6208,1952,10,AUS
24.1518,1952,11,AUS
26.7677,1952,12,AUS
26.7178,1953,1,AUS
25.5701,1953,2,AUS
26.1483,1953,3,AUS
22.7848,1953,4,AUS
17.078,1953,5,AUS
